dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,station zone,casual,registered,cnt
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,DC Ward 1,33,444,477
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,DC Ward 2,165,944,1109
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,DC Ward 3,3,51,54
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,DC Ward 4,4,41,45
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,DC Ward 5,2,44,46
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,DC Ward 6,87,471,558
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,DC Ward 7,3,4,7
2011-03-29,2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,DC Ward 8,1,2,3
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,Arlington 2,2,65,67
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,DC Ward 1,15,325,340
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,DC Ward 2,88,548,636
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,DC Ward 3,4,34,38
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,DC Ward 4,1,40,41
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,DC Ward 5,4,32,36
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,DC Ward 6,53,303,356
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,DC Ward 7,0,2,2
2011-03-30,2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,DC Ward 8,1,2,3
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,Arlington 2,2,61,63
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,DC Ward 1,29,317,346
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,DC Ward 2,88,651,739
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,DC Ward 3,7,37,44
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,DC Ward 4,5,34,39
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,DC Ward 5,2,27,29
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,DC Ward 6,45,358,403
2011-03-31,2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,DC Ward 8,1,4,5
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,Arlington 2,9,66,75
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,DC Ward 1,30,448,478
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,DC Ward 2,192,830,1022
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,DC Ward 3,9,48,57
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,DC Ward 4,4,34,38
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,DC Ward 5,6,51,57
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,DC Ward 6,57,405,462
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,DC Ward 7,0,2,2
2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,DC Ward 8,0,1,1
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,Arlington 2,27,21,48
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,DC Ward 1,71,350,421
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,DC Ward 2,466,460,926
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,DC Ward 3,14,41,55
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,DC Ward 4,3,35,38
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,DC Ward 5,25,34,59
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,DC Ward 6,289,381,670
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,DC Ward 7,2,2,4
2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,DC Ward 8,0,4,4
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,Arlington 2,58,47,105
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,DC Ward 1,153,415,568
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,DC Ward 2,904,565,1469
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,DC Ward 3,49,51,100
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,DC Ward 4,19,35,54
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,DC Ward 5,17,44,61
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,DC Ward 6,445,402,847
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,DC Ward 7,5,2,7
2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,DC Ward 8,1,0,1
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,Arlington 2,32,93,125
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,DC Ward 1,76,484,560
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,DC Ward 2,411,1037,1448
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,DC Ward 3,16,75,91
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,DC Ward 4,4,43,47
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,DC Ward 5,11,53,64
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,DC Ward 6,182,556,738
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,DC Ward 7,2,3,5
2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,DC Ward 8,0,1,1
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,Arlington 2,8,69,77
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,DC Ward 1,16,312,328
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,DC Ward 2,91,742,833
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,DC Ward 3,8,46,54
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,DC Ward 4,0,33,33
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,DC Ward 5,1,31,32
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,DC Ward 6,42,365,407
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,DC Ward 7,0,2,2
2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,DC Ward 8,1,1,2
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,Arlington 2,31,74,105
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,DC Ward 1,52,468,520
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,DC Ward 2,199,1107,1306
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,DC Ward 3,17,76,93
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,DC Ward 4,3,45,48
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,DC Ward 5,8,50,58
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,DC Ward 6,103,538,641
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,DC Ward 7,0,3,3
2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,DC Ward 8,0,2,2
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,Arlington 2,36,101,137
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,DC Ward 1,61,504,565
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,DC Ward 2,300,1105,1405
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,DC Ward 3,23,64,87
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,DC Ward 4,6,43,49
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,DC Ward 5,9,40,49
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,DC Ward 6,134,566,700
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,DC Ward 7,0,5,5
2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,DC Ward 8,1,3,4
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,Arlington 2,7,50,57
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,DC Ward 1,29,340,369
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,DC Ward 2,77,512,589
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,DC Ward 3,5,31,36
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,DC Ward 4,1,31,32
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,DC Ward 5,7,29,36
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,DC Ward 6,46,288,334
2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,DC Ward 8,0,1,1
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,Arlington 2,41,35,76
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,DC Ward 1,67,392,459
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,DC Ward 2,472,594,1066
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,DC Ward 3,31,50,81
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,DC Ward 4,4,35,39
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,DC Ward 5,24,44,68
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,DC Ward 6,232,389,621
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,DC Ward 7,8,9,17
2011-04-09,2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,DC Ward 8,0,1,1
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,Arlington 2,57,39,96
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,DC Ward 1,121,463,584
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,DC Ward 2,663,659,1322
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,DC Ward 3,41,58,99
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,DC Ward 4,6,28,34
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,DC Ward 5,6,42,48
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,DC Ward 6,289,368,657
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,DC Ward 7,2,2,4
2011-04-10,2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,DC Ward 8,3,3,6
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,Arlington 2,22,108,130
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,DC Ward 1,93,479,572
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,DC Ward 2,467,1095,1562
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,DC Ward 3,18,85,103
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,DC Ward 4,9,36,45
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,DC Ward 5,10,48,58
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,DC Ward 6,232,587,819
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,DC Ward 7,1,5,6
2011-04-11,2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,DC Ward 8,2,7,9
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,Arlington 2,4,73,77
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,DC Ward 1,29,388,417
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,DC Ward 2,131,785,916
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,DC Ward 3,7,50,57
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,DC Ward 4,4,29,33
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,DC Ward 5,2,35,37
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,DC Ward 6,79,377,456
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,DC Ward 7,1,1,2
2011-04-12,2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,DC Ward 8,0,2,2
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,Arlington 2,3,74,77
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,DC Ward 1,19,392,411
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,DC Ward 2,106,870,976
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,DC Ward 3,11,59,70
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,DC Ward 4,2,35,37
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,DC Ward 5,0,38,38
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,DC Ward 6,64,446,510
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,DC Ward 7,2,2,4
2011-04-13,2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,DC Ward 8,1,4,5
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,Arlington 2,15,108,123
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,DC Ward 1,52,510,562
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,DC Ward 2,310,1206,1516
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,DC Ward 3,24,66,90
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,DC Ward 4,4,47,51
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,DC Ward 5,11,59,70
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,DC Ward 6,111,675,786
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,DC Ward 7,0,8,8
2011-04-14,2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,DC Ward 8,0,4,4
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,Arlington 2,25,100,125
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,DC Ward 1,78,532,610
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,DC Ward 2,339,1032,1371
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,DC Ward 3,28,77,105
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,DC Ward 4,9,48,57
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,DC Ward 5,11,64,75
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,DC Ward 6,151,579,730
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,DC Ward 7,0,7,7
2011-04-15,2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,DC Ward 8,1,2,3
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,Arlington 1,0,3,3
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,Arlington 2,4,11,15
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,DC Ward 1,19,206,225
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,DC Ward 2,62,250,312
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,DC Ward 3,1,17,18
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,DC Ward 4,2,18,20
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,DC Ward 5,4,8,12
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,DC Ward 6,29,140,169
2011-04-16,2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,DC Ward 7,0,1,1
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,Arlington 1,31,20,51
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,Arlington 2,97,49,146
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,DC Ward 1,153,498,651
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,DC Ward 2,778,838,1616
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,DC Ward 3,51,69,120
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,DC Ward 4,5,52,57
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,DC Ward 5,25,60,85
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,DC Ward 6,406,528,934
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,DC Ward 7,5,6,11
2011-04-17,2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,DC Ward 8,4,3,7
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,Arlington 1,9,25,34
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,Arlington 2,28,138,166
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,DC Ward 1,61,493,554
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,DC Ward 2,375,1233,1608
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,DC Ward 3,21,100,121
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,DC Ward 4,4,42,46
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,DC Ward 5,10,41,51
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,DC Ward 6,156,623,779
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,DC Ward 7,1,2,3
2011-04-18,2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,DC Ward 8,3,4,7
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,Arlington 1,13,31,44
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,Arlington 2,16,131,147
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,DC Ward 1,31,476,507
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,DC Ward 2,219,1219,1438
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,DC Ward 3,11,103,114
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,DC Ward 4,2,42,44
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,DC Ward 5,6,56,62
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,DC Ward 6,110,657,767
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,DC Ward 7,0,8,8
2011-04-19,2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,DC Ward 8,1,7,8
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,Arlington 1,13,35,48
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,Arlington 2,37,155,192
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,DC Ward 1,63,599,662
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,DC Ward 2,339,1465,1804
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,DC Ward 3,19,130,149
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,DC Ward 4,2,55,57
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,DC Ward 5,12,71,83
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,DC Ward 6,126,764,890
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,DC Ward 7,0,7,7
2011-04-20,2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,DC Ward 8,1,5,6
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,Arlington 1,13,25,38
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,Arlington 2,31,137,168
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,DC Ward 1,59,634,693
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,DC Ward 2,413,1474,1887
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,DC Ward 3,40,88,128
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,DC Ward 4,3,50,53
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,DC Ward 5,11,57,68
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,DC Ward 6,170,762,932
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,DC Ward 7,2,20,22
2011-04-21,2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,DC Ward 8,1,2,3
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,Arlington 1,3,11,14
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,Arlington 2,8,62,70
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,DC Ward 1,24,367,391
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,DC Ward 2,94,545,639
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,DC Ward 3,8,64,72
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,DC Ward 4,3,30,33
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,DC Ward 5,2,51,53
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,DC Ward 6,35,334,369
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,DC Ward 7,0,6,6
2011-04-22,2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,DC Ward 8,0,1,1
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,Arlington 1,49,34,83
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,Arlington 2,33,81,114
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,DC Ward 1,150,586,736
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,DC Ward 2,822,917,1739
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,DC Ward 3,64,119,183
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,DC Ward 4,3,49,52
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,DC Ward 5,13,76,89
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,DC Ward 6,323,645,968
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,DC Ward 7,2,3,5
2011-04-23,2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,DC Ward 8,1,0,1
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,Arlington 1,54,14,68
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,Arlington 2,72,84,156
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,DC Ward 1,169,635,804
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,DC Ward 2,902,891,1793
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,DC Ward 3,52,88,140
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,DC Ward 4,2,52,54
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,DC Ward 5,23,61,84
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,DC Ward 6,432,572,1004
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,DC Ward 7,2,10,12
2011-04-24,2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,DC Ward 8,0,1,1
2011-04-25,2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,Arlington 1,11,39,50
2011-04-25,2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,Arlington 2,25,148,173
2011-04-25,2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,DC Ward 1,57,545,602
2011-04-25,2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,DC Ward 2,467,1472,1939
2011-04-25,2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,DC Ward 3,22,100,122
2011-04-25,2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,DC Ward 4,5,44,49
